,Unnamed: 0,link,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype
5046,5046,https://www.blablacar.it/passaggio-milano-bologna-732415885,2017-01-27,09:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",13.0,216,2,3,732415885-milano-bologna,"[Milano, Bologna, Imola]",auto,online
5047,5047,https://www.blablacar.it/passaggio-milano-genova-732111195,2017-01-27,09:00:32,Milano,45.4648963,9.143028,"Gambara, 20146 Milano, Italia",Genova,44.4056499,8.946256,"Genova, Italia",9.5,144,3,3,732111195-milano-genova,"[Milano, Genova]",manual,online
5048,5048,https://www.blablacar.it/passaggio-milano-napoli-716181354,2017-01-27,09:00:32,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Napoli,40.8517746,14.2681244,"Napoli, Italia",55.5,773,3,3,716181354-milano-napoli,"[Milano, Napoli]",auto,online
5049,5049,https://www.blablacar.it/passaggio-milano-bordeaux-721580239,2017-01-27,09:00:50,Milano,45.4654219,9.1859243,"Milano, Italia",Bordeaux,44.837789,-0.57918,"Bordeaux, Francia",60.0,998,3,3,721580239-milano-bordeaux,"[Milano, Bordeaux]",manual,online
5050,5050,https://www.blablacar.it/passaggio-milano-bologna-731465440,2017-01-27,09:10:00,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",13.0,216,3,3,731465440-milano-bologna,"[Como, Milano, Bologna, Napoli]",manual,online
5051,5051,https://www.blablacar.it/passaggio-milano-luino-732159415,2017-01-27,09:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Luino,46.0018022,8.7464,"Luino, VA",5.5,92,3,3,732159415-milano-luino,"[Venezia, Milano, Luino]",auto,online
5052,5052,https://www.blablacar.it/passaggio-milano-recanati-730479095,2017-01-27,09:30:00,Milano,45.4892798,9.1913931,"Piazzale Lagosta, Milano, MI",Recanati,43.4035649,13.5495324,"Recanati, MC",28.5,458,1,3,730479095-milano-recanati,"[Milano, Recanati]",manual,online
5053,5053,https://www.blablacar.it/passaggio-milano-area-produttiva-mosciano-728555040,2017-01-27,09:30:24,Milano,45.461504,9.1364845,"Bande Nere, 20147 Milano, Italia",Area Produttiva Mosciano,42.7086495,13.9100489,"64023 Mosciano Stazione TE, Italia",32.5,545,1,3,728555040-milano-area-produttiva-mosciano,"[Milano, Area Produttiva Mosciano, L'aquila]",auto,online
5054,5054,https://www.blablacar.it/passaggio-milano-genova-731960490,2017-01-27,09:40:00,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Genova,44.4056499,8.946256,"Genova, Italia",9.5,140,2,3,731960490-milano-genova,"[Milano, Genova]",auto,online
5055,5055,https://www.blablacar.it/passaggio-milano-wiesbaden-718466459,2017-01-27,09:50:00,Milano,45.4654219,9.1859243,"Milano, MI",Wiesbaden,50.0781977,8.2393607,"Wiesbaden, Germania",41.5,674,2,3,718466459-milano-wiesbaden,"[Modena, Milano, Wiesbaden]",manual,online
5056,5056,https://www.blablacar.it/passaggio-milano-genova-731914425,2017-01-27,10:00:00,Milano,45.4749515,9.1947308,"Via Filippo Turati, Milano, MI, Italia",Genova,44.4181262,8.9316239,"Corso Firenze, Genova, GE, Italia",12.0,148,1,3,731914425-milano-genova,"[Milano, Genova]",manual,online
5057,5057,https://www.blablacar.it/passaggio-milano-la-spezia-731874865,2017-01-27,10:00:00,Milano,45.4514341,9.2034002,"Porta Romana, Milano, MI",La Spezia,44.102249,9.820664,"Piazza Chiodo, La Spezia",14.0,219,1,3,731874865-milano-la-spezia,"[Milano, La Spezia]",manual,online
5058,5058,https://www.blablacar.it/passaggio-milano-cesena-731661885,2017-01-27,10:00:00,Milano,45.4858877,9.2042827,"Stazione Centrale di Milano, Milano, MI, Italia",Cesena,44.1396438,12.2464292,"Cesena, FC, Italia",16.5,305,2,3,731661885-milano-cesena,"[Milano, Cesena]",auto,online
5059,5059,https://www.blablacar.it/passaggio-milano-padova-727709120,2017-01-27,10:00:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI, Italia",Padova,45.3921703,11.9416378,"Corso Stati Uniti, Padova, PD, Italia",17.5,258,1,3,727709120-milano-padova,"[Milano, Padova]",auto,online
5060,5060,https://www.blablacar.it/passaggio-milano-brescia-732065380,2017-01-27,10:00:31,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,"Brescia BS, Italia",6.5,109,2,3,732065380-milano-brescia,"[Milano, Brescia]",manual,online
5061,5061,https://www.blablacar.it/passaggio-milano-bologna-732053150,2017-01-27,10:00:40,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.50630188,11.342697144,"Stazione Centrale, Bologna",16.5,219,1,3,732053150-milano-bologna,"[Milano, Bologna]",manual,online
5062,5062,https://www.blablacar.it/passaggio-milano-verona-732273755,2017-01-27,10:00:48,Milano,45.4506957,9.2071856,"Via Lazzaro Papi, 20135 Milano, Italia",Verona,45.4383842,10.9916215,"Verona VR, Italia",8.5,167,2,3,732273755-milano-verona,"[Milano, Verona]",manual,online
5063,5063,https://www.blablacar.it/passaggio-milano-genova-731557775,2017-01-27,10:30:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Genova,44.4056499,8.946256,"Genova, GE",9.5,140,2,3,731557775-milano-genova,"[Como, Milano, Genova]",auto,online
5064,5064,https://www.blablacar.it/passaggio-milano-roma-727789420,2017-01-27,10:30:28,Milano,45.4858877,9.2042827,"Milano Centrale, Piazza Duca d'Aosta, 1, 20124 Milano, Italia",Roma,41.9004852,12.4262051,"Cornelia, 00165 Roma, Italia",47.0,579,3,3,727789420-milano-roma,"[Milano, Roma]",manual,online
5065,5065,https://www.blablacar.it/passaggio-milano-torino-725032344,2017-01-27,10:40:06,Milano,45.4654219,9.1859243,Milano,Torino,45.062484741,7.678756714,"Porta Nuova, Turin",6.5,146,1,2,725032344-milano-torino,"[Venezia, Milano, Torino]",manual,online
5066,5066,https://www.blablacar.it/passaggio-milano-conegliano-732255310,2017-01-27,11:00:00,Milano,45.446762085,9.210816383,"Lodi T.i.b.b., 20135 Milano, Italia",Conegliano,45.889198303,12.300637245,"31015 Conegliano TV, Italia",17.5,323,3,4,732255310-milano-conegliano,"[Milano, Conegliano]",auto,online
5067,5067,https://www.blablacar.it/passaggio-milano-bologna-700407551,2017-01-27,11:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Bologna,44.494887,11.3426163,"Bologna, BO",18.5,215,2,2,700407551-milano-bologna,"[Milano, Bologna, Lucca]",manual,online
5068,5068,https://www.blablacar.it/passaggio-milano-brescia-729863345,2017-01-27,11:10:33,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,"Brescia BS, Italia",7.5,96,2,2,729863345-milano-brescia,"[Varese, Milano, Brescia, Trento]",manual,online
5069,5069,https://www.blablacar.it/passaggio-milano-bologna-732176240,2017-01-27,11:20:00,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",12.0,216,1,3,732176240-milano-bologna,"[Lugano, Milano, Bologna, Roma]",manual,online
5070,5070,https://www.blablacar.it/passaggio-milano-trento-729724405,2017-01-27,11:20:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Trento,46.07477951,11.121748924,"Trento, TN, Italia",15.0,224,2,3,729724405-milano-trento,"[Castellanza, Milano, Trento]",manual,online
5071,5071,https://www.blablacar.it/passaggio-milano-nizza-732592100,2017-01-27,11:20:00,Milano,45.4654219,9.1859243,"Milano, Italia",Nizza,43.7101728,7.2619532,"Nizza, Francia",19.5,318,1,1,732592100-milano-nizza,"[Milano, Nizza]",manual,online
5072,5072,https://www.blablacar.it/passaggio-milano-roma-718754629,2017-01-27,11:20:09,Milano,45.4654219,9.1859243,"Milano, Italia",Roma,41.9027835,12.4963655,"Roma, Italia",44.5,574,3,3,718754629-milano-roma,"[Lucerna, Milano, Roma, Catanzaro]",manual,online
5073,5073,https://www.blablacar.it/passaggio-milano-opicina-731016805,2017-01-27,11:30:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Opicina,45.688327,13.7908575,"Opicina, TS, Italia",27.5,407,2,3,731016805-milano-opicina,"[Milano, Opicina]",manual,online
5074,5074,https://www.blablacar.it/passaggio-milano-genova-732294385,2017-01-27,11:50:00,Milano,45.445764,9.1500848,"San Cristoforo Sul Naviglio, Milano, Italia",Genova,44.4318105,8.9493751,"Staglieno, Genova, Italia",9.5,142,2,3,732294385-milano-genova,"[Milano, Genova]",auto,online
5075,5075,https://www.blablacar.it/passaggio-milano-cremona-732611330,2017-01-27,12:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Cremona,45.133249,10.0226511,"26100 Cremona CR, Italia",6.5,100,2,4,732611330-milano-cremona,"[Milano, Cremona]",manual,online
5076,5076,https://www.blablacar.it/passaggio-milano-trento-730045595,2017-01-27,12:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Trento,46.0747793,11.1217486,"Trento, TN, Italia",14.0,224,1,2,730045595-milano-trento,"[Pavia, Milano, Trento]",manual,online
5077,5077,https://www.blablacar.it/passaggio-milan-macon-728912975,2017-01-27,12:00:00,Milano,45.4654219,9.1859243,"Milan, Italie",Mâcon,46.3068839,4.828731,"Mâcon, France",34.0,463,2,3,728912975-milan-macon,"[Milano, Mâcon, Beaune]",manual,online
5078,5078,https://www.blablacar.it/passaggio-milano-bari-726657264,2017-01-27,12:00:00,Milano,45.472171,9.2051853,"Porta Venezia, Milano, MI",Bari,41.08963,16.899531,"Mungivacca (IKEA), Bari",53.5,883,2,3,726657264-milano-bari,"[Milano, Bari]",manual,online
5079,5079,https://www.blablacar.it/passaggio-milano-rimini-730436020,2017-01-27,12:00:11,Milano,45.4654219,9.1859243,"Milano, Italia",Rimini,44.0678288,12.5695158,"Rimini RN, Italia",20.5,333,2,3,730436020-milano-rimini,"[Milano, Rimini]",auto,online
5080,5080,https://www.blablacar.it/passaggio-milano-alassio-728148410,2017-01-27,12:00:15,Milano,45.437393188,9.168777466,"Famagosta M2, Milan",Alassio,44.014336,8.1811741,"17021 Alassio SV, Italia",16.5,214,1,3,728148410-milano-alassio,"[Milano, Alassio]",manual,online
5081,5081,https://www.blablacar.it/passaggio-milano-venezia-729909275,2017-01-27,12:00:52,Milano,45.4654219,9.1859243,"Milano, Italia",Venezia,45.4408474,12.3155151,"Venezia, Italia",17.5,270,1,3,729909275-milano-venezia,"[Milano, Venezia]",auto,online
5082,5082,https://www.blablacar.it/passaggio-milano-sassuolo-729909665,2017-01-27,12:00:55,Milano,45.4654219,9.1859243,"Milano, Italia",Sassuolo,44.5466519,10.7762935,"Via Radici in Monte, 187, 41049 Sassuolo MO, Italia",12.0,189,2,3,729909665-milano-sassuolo,"[Milano, Sassuolo]",manual,online
5083,5083,https://www.blablacar.it/passaggio-milano-firenze-729770040,2017-01-27,12:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Firenze,43.7695604,11.2558136,"Firenze, FI, Italia",16.5,316,2,3,729770040-milano-firenze,"[Milano, Firenze, Grosseto]",auto,online
5084,5084,https://www.blablacar.it/passaggio-milano-briancon-732581260,2017-01-27,12:30:04,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Briançon,44.899416,6.643179,"05100 Briançon, Francia",17.5,249,3,3,732581260-milano-briancon,"[Milano, Briançon]",manual,online
5085,5085,https://www.blablacar.it/passaggio-milano-ancona-729096235,2017-01-27,12:30:13,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Ancona,43.6158299,13.518915,Ancona,28.5,442,1,3,729096235-milano-ancona,"[Milano, Ancona, San Benedetto Del Tronto]",manual,online
5086,5086,https://www.blablacar.it/passaggio-milano-genova-732589435,2017-01-27,12:40:28,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Genova,44.4068,8.94617,"Brignole Fs/, 16121 Genova, Italia",9.5,140,3,3,732589435-milano-genova,"[Milano, Genova]",manual,online
5087,5087,https://www.blablacar.it/passaggio-milano-serravalle-scrivia-732675640,2017-01-27,13:00:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Serravalle Scrivia,44.723209381,8.857400894,"Serravalle Scrivia, AL, Italia",9.5,96,3,3,732675640-milano-serravalle-scrivia,"[Milano, Serravalle Scrivia]",manual,online
5088,5088,https://www.blablacar.it/passaggio-milano-bologna-724683739,2017-01-27,13:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Bologna,44.494887,11.3426163,"Bologna, BO",12.0,216,1,3,724683739-milano-bologna,"[Milano, Bologna]",manual,online
5089,5089,https://www.blablacar.it/passaggio-milano-bologna-732465520,2017-01-27,13:00:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Bologna,44.494888306,11.342616081,Bologna,14.0,216,1,3,732465520-milano-bologna,"[Milano, Bologna]",manual,online
5090,5090,https://www.blablacar.it/passaggio-milano-rimini-727695890,2017-01-27,13:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Rimini,44.0678288,12.5695158,"Rimini, RN, Italia",19.5,327,3,3,727695890-milano-rimini,"[Milano, Rimini]",manual,online
5091,5091,https://www.blablacar.it/passaggio-milano-via-garzole-41-41013-castelfranco-emilia-mo-italia-729883795,2017-01-27,13:00:01,Milano,45.4418667,9.1531213,"Via Ettore Ponti, 46, 20143 Milano, Italia","Via Garzolè, 41, 41013 Castelfranco Emilia MO, Italia",44.6268343,11.1195916,"Via Garzolè, 41, 41013 Castelfranco Emilia MO, Italia",14.0,205,2,2,729883795-milano-via-garzole-41-41013-castelfranco-emilia-mo-italia,[Milano],manual,online
5092,5092,https://www.blablacar.it/passaggio-milano-bolzano-730629685,2017-01-27,13:00:29,Milano,45.4654219,9.1859243,"Milano, Italia",Bolzano,46.4982953,11.3547582,"39100 Bolzano BZ, Italia",17.5,279,1,3,730629685-milano-bolzano,"[Milano, Bolzano]",manual,online
5093,5093,https://www.blablacar.it/passaggio-milano-modena-730256800,2017-01-27,13:00:34,Milano,45.4654219,9.1859243,"Milano, Italia",Modena,44.647128,10.9252269,"Modena MO, Italia",7.5,179,1,2,730256800-milano-modena,"[Bellinzago Novarese, Milano, Modena, Bari]",manual,online
5094,5094,https://www.blablacar.it/passaggio-milano-monaco-ville-728799740,2017-01-27,13:10:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Monaco-Ville,43.730808258,7.422587872,"Monaco-Ville, Monaco",28.5,308,3,3,728799740-milano-monaco-ville,"[Milano, Monaco-Ville]",manual,online
5095,5095,https://www.blablacar.it/passaggio-milano-basilea-715077294,2017-01-27,13:10:55,Milano,45.4842475,9.2348298,"Lambrate Fs, 20131 Milano, Italia",Basilea,47.547589,7.589662,"Basel Sbb, Centralbahnstrasse 10, 4051 Basel, Svizzera",27.5,347,3,3,715077294-milano-basilea,"[Milano, Basilea]",auto,online
5096,5096,https://www.blablacar.it/passaggio-milano-bologna-729874405,2017-01-27,13:30:00,Milano,45.4514341,9.2034002,"Porta Romana, Milano, MI",Bologna,44.494887,11.3426163,"Bologna, BO",13.0,209,1,3,729874405-milano-bologna,"[Milano, Bologna]",manual,online
5097,5097,https://www.blablacar.it/passaggio-milano-genova-732666875,2017-01-27,13:30:08,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Genova,44.4165,8.91903,"Principe, 16126 Genova, Italia",10.5,138,2,2,732666875-milano-genova,"[Milano, Genova]",auto,online
5098,5098,https://www.blablacar.it/passaggio-milano-figline-e-incisa-valdarno-729871220,2017-01-27,13:30:39,Milano,45.4610334,9.188379,"Piazza Giuseppe Missori, Milano, Italia",Figline E Incisa Valdarno,43.6617059,11.4488661,"50064 Figline e Incisa Valdarno FI, Italia",18.5,325,3,3,729871220-milano-figline-e-incisa-valdarno,"[Milano, Figline E Incisa Valdarno]",auto,online
5099,5099,https://www.blablacar.it/passaggio-milano-nove-730649190,2017-01-27,13:30:41,Milano,45.4861631,9.2163838,"Piazzale Loreto, Milano, Italia",Nove,45.7255252,11.6797803,"36055 Nove VI, Italia",15.0,237,2,3,730649190-milano-nove,"[Milano, Nove]",auto,online
5100,5100,https://www.blablacar.it/passaggio-milano-mossini-731792730,2017-01-27,13:40:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Mossini,46.1822636,9.8569819,"Sondrio, SO, Italia",9.5,138,1,2,731792730-milano-mossini,"[Milano, Mossini]",manual,online
5101,5101,https://www.blablacar.it/passaggio-milano-monaco-ville-731606665,2017-01-27,13:40:00,Milano,45.4365307,9.1687066,"Milano - Famagosta, Milano, MI",Monaco-Ville,43.7387495,7.4189942,"Gare de Monaco Monte-Carlo, Monaco-Ville, Monaco",25.0,297,2,3,731606665-milano-monaco-ville,"[Monza, Milano, Monaco-Ville]",manual,online
5102,5102,https://www.blablacar.it/passaggio-mailand-reutlingen-731223510,2017-01-27,13:40:00,Milano,45.46549,9.18588,"Mailand, Italien, McDonald's Corsico, SS 494",Reutlingen,48.5066091,9.203531,Reutlingen,28.5,516,3,3,731223510-mailand-reutlingen,"[Impruneta, Milano, Reutlingen]",auto,online
5103,5103,https://www.blablacar.it/passaggio-milano-via-aeroporto-orio-al-serio-bergamo-718896199,2017-01-27,13:50:00,Milano,45.46549,9.18588,Milano,"Via Aeroporto, Orio al serio, Bergamo",45.6646074,9.7025832,"Via Aeroporto, Orio al serio, Bergamo",5.5,52,2,2,718896199-milano-via-aeroporto-orio-al-serio-bergamo,"[Torino, Milano]",manual,online
5104,5104,https://www.blablacar.it/passaggio-milano-zurigo-720073389,2017-01-27,13:50:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Zurigo,47.3768866,8.541694,"Zurigo, Svizzera",26.5,282,4,4,720073389-milano-zurigo,"[Sestri Levante, Milano, Zurigo]",manual,online
5105,5105,https://www.blablacar.it/passaggio-milano-napoli-730241735,2017-01-27,13:50:20,Milano,45.4839709,9.2060969,"Centrale, Milano, Italia",Napoli,40.8528721,14.2724603,"Stazione di Napoli Centrale, Piazza Giuseppe Garibaldi, 80142 Na",39.5,773,1,3,730241735-milano-napoli,"[Brescia, Milano, Napoli, Pozzuoli]",manual,online
5106,5106,https://www.blablacar.it/passaggio-milano-aeroporto-internazionale-di-orio-al-serio-bgy-via-aeroporto-13-24050-orio-al-serio-bg-italia-732265960,2017-01-27,13:50:25,Milano,45.4654219,9.1859243,Milano,"Aeroporto Internazionale di Orio al Serio (BGY), Via Aeroporto, ",45.6695707,9.7036313,"Aeroporto Internazionale di Orio al Serio (BGY), Via Aeroporto, ",5.5,52,1,3,732265960-milano-aeroporto-internazionale-di-orio-al-serio-bgy-via-aeroporto-13-24050-orio-al-serio-bg-italia,"[Torino, Milano]",manual,online
5107,5107,https://www.blablacar.it/passaggio-milan-courmayeur-729985075,2017-01-27,14:00:00,Milano,45.4654219,9.1859243,"Milan, Italie",Courmayeur,45.7969221,6.9689626,"Courmayeur, Vallée d'Aoste, Italie",17.5,220,1,2,729985075-milan-courmayeur,"[Milano, Courmayeur]",manual,online
5108,5108,https://www.blablacar.it/passaggio-milano-udine-727153604,2017-01-27,14:00:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Udine,46.07106781,13.234579086,"Udine, UD, Italia",21.5,382,2,3,727153604-milano-udine,"[Milano, Udine]",auto,online
5109,5109,https://www.blablacar.it/passaggio-milano-sanremo-731877785,2017-01-27,14:00:00,Milano,45.4372427,9.1681331,"Milano - Famagosta, Milano, MI, Italia",Sanremo,43.81596756,7.776056767,Sanremo,23.0,261,2,3,731877785-milano-sanremo,"[Milano, Sanremo, Beaulieu-Sur-Mer]",manual,online
5110,5110,https://www.blablacar.it/passaggio-milano-latina-725503929,2017-01-27,14:00:00,Milano,45.4654219,9.1859243,MILANO Staz. Rogoredo e limitrofe (da concordare),Latina,41.4675671,12.9035965,Latina,39.5,655,2,2,725503929-milano-latina,"[Milano, Latina]",manual,online
5111,5111,https://www.blablacar.it/passaggio-milano-forli-724682029,2017-01-27,14:00:06,Milano,45.485889435,9.204282761,"Milano Centrale, Milano, MI, Italia",Forlì,44.222740173,12.04073143,"Forlì, FC, Italia",20.5,290,1,2,724682029-milano-forli,"[Milano, Forlì, Rimini]",manual,online
5112,5112,https://www.blablacar.it/passaggio-milano-albisola-superiore-731929650,2017-01-27,14:00:14,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Albisola Superiore,44.3362409,8.5099097,"17011 Albisola Superiore SV, Italia",15.0,159,1,2,731929650-milano-albisola-superiore,"[Rho, Milano, Albisola Superiore, Ospedaletti]",manual,online
5113,5113,https://www.blablacar.it/passaggio-milano-jesi-730532810,2017-01-27,14:00:57,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Jesi,43.5270861,13.2463797,"60035 Jesi AN, Italia",26.5,431,2,3,730532810-milano-jesi,"[Milano, Jesi]",manual,online
5114,5114,https://www.blablacar.it/passaggio-milano-savona-732465085,2017-01-27,14:10:00,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Savona,44.297561646,8.464500427,"17100 Savona SV, Italia",12.0,171,3,3,732465085-milano-savona,"[Milano, Savona]",auto,online
5115,5115,https://www.blablacar.it/passaggio-milano-ornavasso-730392495,2017-01-27,14:20:00,Milano,45.4654219,9.1859243,"Milano, MI",Ornavasso,45.9684934,8.4119497,"Ornavasso, VB",7.5,103,3,3,730392495-milano-ornavasso,"[Città di San Marino, Milano, Ornavasso]",manual,online
5116,5116,https://www.blablacar.it/passaggio-milano-perugia-727820270,2017-01-27,14:20:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Perugia,43.1107168,12.3908279,"Perugia, PG, Italia",25.0,455,2,3,727820270-milano-perugia,"[Milano, Perugia]",manual,online
