,Unnamed: 0,link,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype,arr_city_name
2543,2543,https://www.blablacar.it/passaggio-milano-chiasso-761585875,2017-03-14,07:50:00,Milano,45.4800336,9.142841,"Piazzale Lorenzo Lotto, Milano, MI",Chiasso,45.8366999,9.0246111,"Chiasso, Svizzera",5.5,50,3,3,761585875-milano-chiasso,"[Milano, Chiasso]",auto,online,Chiasso
2544,2544,https://www.blablacar.it/passaggio-milano-pavia-760298310,2017-03-14,08:00:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Pavia,45.1998423,9.1423743,"Piazzale Volontari del Sangue, Pavia, PV",3.0,35,2,3,760298310-milano-pavia,"[Milano, Pavia]",auto,online,Pavia
2545,2545,https://www.blablacar.it/passaggio-milano-gravedona-760313900,2017-03-14,08:00:00,Milano,45.4958746,9.1386971,"Viale Certosa, Milano, MI",Gravedona,46.1420812,9.304327,"Gravedona ed Uniti, CO",7.5,93,3,3,760313900-milano-gravedona,"[Milano, Gravedona]",manual,online,Gravedona
2546,2546,https://www.blablacar.it/passaggio-milano-firenze-761533755,2017-03-14,08:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Firenze,43.7695604,11.2558136,"Firenze, FI",17.5,318,1,3,761533755-milano-firenze,"[Milano, Firenze]",manual,online,Firenze
2547,2547,https://www.blablacar.it/passaggio-milano-torino-761784355,2017-03-14,08:00:01,Milano,45.4532979,9.1695933,"Milano Porta Genova, Piazzale Stazione Genova, 4, 20144 Milano, ",Torino,45.1022654,7.6999305,"Piazza Derna, Torino, Italia",6.5,148,2,2,761784355-milano-torino,"[Milano, Torino]",auto,online,Torino
2548,2548,https://www.blablacar.it/passaggio-milano-brescia-761219050,2017-03-14,08:00:26,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Brescia,45.5299258,10.2159123,"Via Malta, 2, 25124 Brescia BS, Italia",7.5,111,1,3,761219050-milano-brescia,"[Milano, Brescia, San Michele All'adige]",auto,online,Brescia
2549,2549,https://www.blablacar.it/passaggio-milano-villa-guardia-761525620,2017-03-14,08:00:47,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Villa Guardia,45.769902,9.025877,"Via Roma, 2, 22079 Villa Guardia CO, Italia",4.0,54,4,4,761525620-milano-villa-guardia,"[Milano, Villa Guardia]",auto,online,Villa Guardia
2550,2550,https://www.blablacar.it/passaggio-milano-perugia-760826230,2017-03-14,08:30:00,Milano,45.437728882,9.168557167,"Famagosta M2, 20142 Milano, Italia",Perugia,43.104175568,12.376086235,"Stazione Ferroviaria, Perugia",26.5,449,1,1,760826230-milano-perugia,"[Lugano, Milano, Perugia]",manual,online,Perugia
2551,2551,https://www.blablacar.it/passaggio-milano-genova-759723285,2017-03-14,08:30:02,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Genova,44.4056499,8.946256,Genova,9.5,140,1,3,759723285-milano-genova,"[Milano, Genova, Lavagna]",auto,online,Genova
2552,2552,https://www.blablacar.it/passaggio-milano-vicenza-759717260,2017-03-14,08:40:00,Milano,45.4654219,9.1859243,milano,Vicenza,45.5454787,11.5354214,vicenza,14.0,207,3,3,759717260-milano-vicenza,"[Piovene Rocchette, Milano, Vicenza, Manno]",auto,online,Vicenza
2553,2553,https://www.blablacar.it/passaggio-milano-firenze-759930075,2017-03-14,09:00:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI",Firenze,43.784258,11.2621575,"Piazza della Libertà, Firenze, FI",17.5,305,4,4,759930075-milano-firenze,"[Milano, Firenze]",manual,online,Firenze
2554,2554,https://www.blablacar.it/passaggio-milano-somma-lombardo-761081760,2017-03-14,09:00:20,Milano,45.437393188,9.168777466,"Famagosta M2, Milano",Somma Lombardo,45.6923078,8.7020401,"Via Giuseppe Mazzini, 63, 21019 Somma lombardo VA, Italia",6.5,64,3,3,761081760-milano-somma-lombardo,"[Rimini, Milano, Somma Lombardo]",manual,online,Somma Lombardo
2555,2555,https://www.blablacar.it/passaggio-milano-torino-760593210,2017-03-14,09:00:46,Milano,45.5055788,9.1591793,"Bovisa, Milano, Italia",Torino,45.062484741,7.678756714,"Porta Nuova, Torino",13.0,143,3,3,760593210-milano-torino,"[Milano, Torino]",manual,online,Torino
2556,2556,https://www.blablacar.it/passaggio-milano-aulla-760422815,2017-03-14,10:00:00,Milano,45.4404073,9.2238698,"Corvetto, 20139 Milano, Italia",Aulla,44.2166706,9.9674972,"Aulla, MS",14.0,200,3,3,760422815-milano-aulla,"[Milano, Aulla, Sarzana]",auto,online,Aulla
2557,2557,https://www.blablacar.it/passaggio-milano-perugia-760572725,2017-03-14,10:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Perugia,43.1107168,12.3908279,"Perugia, Italia",20.5,452,3,3,760572725-milano-perugia,"[Milano, Perugia]",manual,online,Perugia
2558,2558,https://www.blablacar.it/passaggio-milano-acquaviva-delle-fonti-753219855,2017-03-14,10:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Acquaviva Delle Fonti,40.8971942,16.8454361,"70021 Acquaviva delle Fonti BA, Italia",82.0,900,2,2,753219855-milano-acquaviva-delle-fonti,"[Milano, Acquaviva Delle Fonti]",manual,online,Acquaviva Delle Fonti
2559,2559,https://www.blablacar.it/passaggio-milano-ravenna-761532545,2017-03-14,10:10:41,Milano,45.4654219,9.1859243,"Milano, Italia",Ravenna,44.4183598,12.2035294,"Ravenna RA, Italia",18.5,296,3,3,761532545-milano-ravenna,"[Milano, Ravenna]",manual,online,Ravenna
2560,2560,https://www.blablacar.it/passaggio-milano-parma-761656050,2017-03-14,10:30:00,Milano,45.4844397,9.2026128,"Centrale FS, Milano",Parma,44.801483154,10.327903748,Parma,6.5,132,1,3,761656050-milano-parma,"[Milano, Parma, Bologna]",auto,online,Parma
2561,2561,https://www.blablacar.it/passaggio-milano-castelfranco-veneto-761466940,2017-03-14,10:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Castelfranco Veneto,45.6716942,11.9282388,"31033 Castelfranco Veneto TV, Italia",15.0,249,2,3,761466940-milano-castelfranco-veneto,"[Milano, Castelfranco Veneto]",auto,online,Castelfranco Veneto
2562,2562,https://www.blablacar.it/passaggio-milano-piacenza-759009495,2017-03-14,10:40:00,Milano,45.4654219,9.1859243,Milano,Piacenza,45.0474228,9.6865687,"Piacenza, PC",5.5,73,3,4,759009495-milano-piacenza,"[Saronno, Milano, Piacenza, Cesena]",manual,online,Piacenza
2563,2563,https://www.blablacar.it/passaggio-milano-lugano-760687900,2017-03-14,11:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Lugano,46.0036778,8.951052,"Lugano, Svizzera",6.5,80,2,3,760687900-milano-lugano,"[Cattolica, Milano, Lugano, Sankt Margrethen]",auto,online,Lugano
2564,2564,https://www.blablacar.it/passaggio-milano-ravenna-761380175,2017-03-14,11:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Ravenna,44.4189711,12.2072077,"Stazione ferroviaria, Ravenna",14.0,294,3,3,761380175-milano-ravenna,"[Milano, Ravenna]",manual,online,Ravenna
2565,2565,https://www.blablacar.it/passaggio-milano-padova-759657385,2017-03-14,11:00:00,Milano,45.462516785,9.229687691,"Viale Corsica, 41, 20133 Milano, Italia",Padova,45.406433105,11.876761436,"Padova PD, Italia",14.0,244,1,3,759657385-milano-padova,"[Milano, Padova]",auto,online,Padova
2566,2566,https://www.blablacar.it/passaggio-mailand-frankfurt-am-main-761021405,2017-03-14,11:00:00,Milano,45.4654219,9.1859243,"Mailand, Italien",Francoforte,50.1079419,8.6687204,"Akmal, Frankfurt am Main",44.5,664,3,3,761021405-mailand-frankfurt-am-main,"[Milano, Francoforte]",manual,online,Francoforte
2567,2567,https://www.blablacar.it/passaggio-mailand-turin-760283285,2017-03-14,11:10:00,Milano,45.4654219,9.1859243,Mailand,Torino,45.070312,7.6868565,"Turin, Italien",6.5,146,3,3,760283285-mailand-turin,"[Feldkirch, Milano, Torino]",manual,online,Torino
2568,2568,https://www.blablacar.it/passaggio-milano-rapallo-760954960,2017-03-14,11:10:19,Milano,45.4398412,9.2241566,"Piazzale Luigi Emanuele Corvetto, 20139 Milano, Italia",Rapallo,44.3510818,9.2310919,"Piazza Molfino, 16035 Rapallo GE, Italia",14.0,174,2,3,760954960-milano-rapallo,"[Milano, Rapallo]",auto,online,Rapallo
2569,2569,https://www.blablacar.it/passaggio-milano-verona-758115910,2017-03-14,11:20:00,Milano,45.4654219,9.1859243,Milano,Verona,45.4383842,10.9916215,"Verona, VR",6.5,160,1,3,758115910-milano-verona,"[Torino, Milano, Verona, Monaco Di Baviera]",manual,online,Verona
2570,2570,https://www.blablacar.it/passaggio-milano-torino-756565660,2017-03-14,12:30:00,Milano,45.4654219,9.1859243,Milano,Torino,45.070312,7.6868565,"Torino, TO",7.5,146,1,2,756565660-milano-torino,"[Venezia, Milano, Torino]",manual,online,Torino
2571,2571,https://www.blablacar.it/passaggio-milano-genova-761526720,2017-03-14,12:40:51,Milano,45.437728882,9.168557167,"Famagosta M2, 20142 Milano, Italia",Genova,44.413757324,8.925359726,"Gramsci 2/METRO' Darsena, 16126 Genova, Italia",8.5,144,3,3,761526720-milano-genova,"[Milano, Genova]",auto,online,Genova
2572,2572,https://www.blablacar.it/passaggio-milano-pavia-760230960,2017-03-14,12:50:00,Milano,45.4690621,9.1481373,"De Angeli, 20149 Milano, Italia",Pavia,45.1941244,9.1543329,"Via Indipendenza, 27100 Pavia PV, Italia",3.0,42,3,3,760230960-milano-pavia,"[Milano, Pavia]",auto,online,Pavia
2573,2573,https://www.blablacar.it/passaggio-milano-torino-760232765,2017-03-14,12:50:22,Milano,45.4654219,9.1859243,"Milano, Italia",Torino,45.070312,7.6868565,"Torino, Italia",6.5,146,4,4,760232765-milano-torino,"[Camisano Vicentino, Milano, Torino]",auto,online,Torino
2574,2574,https://www.blablacar.it/passaggio-milano-perugia-756489605,2017-03-14,13:00:00,Milano,45.465423584,9.18592453,"Milano, Italia",Perugia,43.110717773,12.390828133,"Perugia, Italia",20.5,452,3,3,756489605-milano-perugia,"[Milano, Perugia]",manual,online,Perugia
2575,2575,https://www.blablacar.it/passaggio-milano-rimini-759401775,2017-03-14,14:00:00,Milano,45.4378759,9.2318159,"Porto Di Mare M3, Milano, MI",Rimini,44.0290002,12.610825,"Miramare, Rimini, RN",19.5,324,2,3,759401775-milano-rimini,"[Milano, Rimini]",auto,online,Rimini
2576,2576,https://www.blablacar.it/passaggio-milano-foggia-758196825,2017-03-14,14:00:00,Milano,45.479030609,9.144373894,"Lotto M1-M5, Milano",Foggia,41.462200165,15.544630051,"Foggia, FG",47.0,767,2,2,758196825-milano-foggia,"[Milano, Foggia]",manual,online,Foggia
2577,2577,https://www.blablacar.it/passaggio-milano-torre-de-roveri-762081260,2017-03-14,14:10:14,Milano,45.4778819,9.2466735,"Via Riccardo Pitteri, 72-86, 20134 Milano, Italia",Torre De' Roveri,45.7009561,9.7719303,"Via Don Stefano Mangili, 6, 24060 Torre De' Roveri BG, Italia",4.0,56,3,3,762081260-milano-torre-de-roveri,"[Milano, Torre De' Roveri]",manual,online,Torre De' Roveri
2578,2578,https://www.blablacar.it/passaggio-milan-brescia-761059540,2017-03-14,14:30:00,Milano,45.4654219,9.1859243,"Milan, Italie",Brescia,45.5415526,10.2118019,"Brescia, Italie",7.5,92,1,2,761059540-milan-brescia,"[Grenoble, Milano, Brescia]",auto,online,Brescia
2579,2579,https://www.blablacar.it/passaggio-milano-genova-761049440,2017-03-14,14:30:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Genova,44.4168921,8.9215322,"Genova Piazza Principe, Genova, GE",8.5,138,4,4,761049440-milano-genova,"[Milano, Genova]",auto,online,Genova
2580,2580,https://www.blablacar.it/passaggio-milano-pieve-ligure-760368930,2017-03-14,14:50:40,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Pieve Ligure,44.3758285,9.0827137,"16031 Pieve Ligure GE, Italia",9.5,146,2,4,760368930-milano-pieve-ligure,"[Milano, Pieve Ligure]",auto,online,Pieve Ligure
2581,2581,https://www.blablacar.it/passaggio-milano-bottai-759793895,2017-03-14,15:00:00,Milano,45.46549,9.18588,"Milano, MI",Bottai,43.725274,11.2233359,"Bottai, Impruneta, FI",17.5,306,3,3,759793895-milano-bottai,"[Milano, Bottai, Siena]",auto,online,Bottai
2582,2582,https://www.blablacar.it/passaggio-milano-bergamo-762054710,2017-03-14,15:20:00,Milano,45.464187622,9.17825985,"Via Nirone, 10, 20123 Milano, Italia",Bergamo,45.698265076,9.677269936,Bergamo,5.5,59,2,2,762054710-milano-bergamo,"[Milano, Bergamo, Padova]",manual,online,Bergamo
2583,2583,https://www.blablacar.it/passaggio-milano-firenze-761658985,2017-03-14,15:30:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Firenze,43.7695604,11.2558136,"Firenze, FI, Italia",15.0,318,2,2,761658985-milano-firenze,"[Milano, Firenze]",auto,online,Firenze
2584,2584,https://www.blablacar.it/passaggio-milano-collegno-762126605,2017-03-14,16:00:00,Milano,45.4982365,9.185642,"Maciachini, 20159 Milano, Italia",Collegno,45.07605,7.59139,"Metro Fermi, 10093 Collegno TO, Italia",6.5,150,1,1,762126605-milano-collegno,"[Milano, Collegno, Vigone]",manual,online,Collegno
2585,2585,https://www.blablacar.it/passaggio-milano-genova-761525975,2017-03-14,16:00:00,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Genova,44.4066382,8.9468423,"Genova Brignole, Piazza Giuseppe Verdi, 2, 16121 Genova, Italia",8.5,138,1,3,761525975-milano-genova,"[Milano, Genova]",auto,online,Genova
2586,2586,https://www.blablacar.it/passaggio-milano-belluno-760814120,2017-03-14,16:00:00,Milano,45.4742953,9.2323804,"Via Giacomo Venezian, Milano, MI",Belluno,46.1424635,12.2167088,"Belluno, BL",21.5,358,3,4,760814120-milano-belluno,"[Milano, Belluno]",manual,online,Belluno
2587,2587,https://www.blablacar.it/passaggio-milano-andria-758091805,2017-03-14,16:00:00,Milano,45.4654219,9.1859243,"San Donato Milanese M3, , Milano, MI",Andria,41.2389082,16.2943957,"Via Barletta, Andria, BT",50.0,830,2,2,758091805-milano-andria,"[Milano, Andria]",auto,online,Andria
2588,2588,https://www.blablacar.it/passaggio-milano-rimini-761081775,2017-03-14,16:00:24,Milano,45.437393188,9.168777466,"Famagosta M2, Milano",Rimini,44.0584504,12.5433483,"Via Rossa, 19, 47922 Rimini RN, Italia",20.5,328,2,3,761081775-milano-rimini,"[Somma Lombardo, Milano, Rimini]",auto,online,Rimini
2589,2589,https://www.blablacar.it/passaggio-milano-verona-759153525,2017-03-14,16:30:00,Milano,45.465610504,9.191141129,"Via Giovanni Berchet, 2, 20121 Milano, Italia",Verona,45.4383842,10.9916215,"Verona VR, Italia",7.5,160,3,3,759153525-milano-verona,"[Milano, Verona, Mirano]",manual,online,Verona
2590,2590,https://www.blablacar.it/passaggio-milano-bolzano-761526980,2017-03-14,16:30:00,Milano,45.4437333,9.1676768,"Romolo, Milano, MI",Bolzano,46.4967218,11.3583019,"Bolzano, BZ",17.5,287,1,3,761526980-milano-bolzano,"[Milano, Bolzano]",manual,online,Bolzano
2591,2591,https://www.blablacar.it/passaggio-milano-genova-761262580,2017-03-14,16:30:13,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Genova,44.411067,8.904351,"Sampierdarena (Motorizz.), Genova",7.5,132,1,3,761262580-milano-genova,"[Milano, Genova]",manual,online,Genova
2592,2592,https://www.blablacar.it/passaggio-milano-aeroporto-orio-al-serio-bergamo-761417335,2017-03-14,17:00:00,Milano,45.4372,9.16813,"Famagosta, Milano, MI","Aeroporto (Orio al Serio), Bergamo",45.6649,9.69961,"Aeroporto (Orio al Serio), Bergamo",6.5,84,4,4,761417335-milano-aeroporto-orio-al-serio-bergamo,"[Genova, Milano]",auto,online,Orio al Serio
2593,2593,https://www.blablacar.it/passaggio-milano-1-genova-762081160,2017-03-14,17:00:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Genova,44.4327835,8.7563773,"Voltri, Genova, Italia",8.5,141,3,3,762081160-milano-1-genova,"[Milano, Genova]",manual,online,Genova
2594,2594,https://www.blablacar.it/passaggio-milano-trieste-761660155,2017-03-14,17:00:00,Milano,45.472171,9.2051853,"Porta Venezia, Milano, MI",Trieste,45.6578325,13.7718842,Stazione centrale di Trieste,23.0,410,3,3,761660155-milano-trieste,"[Milano, Trieste]",auto,online,Trieste
2595,2595,https://www.blablacar.it/passaggio-milan-strasbourg-754548620,2017-03-14,17:00:00,Milano,45.4654219,9.1859243,"Milan, Italie",Strasburgo,48.5734053,7.7521113,Strasbourg,39.5,476,3,3,754548620-milan-strasbourg,"[Reggio Emilia, Milano, Strasburgo]",manual,online,Strasburgo
2596,2596,https://www.blablacar.it/passaggio-milano-fidenza-761955985,2017-03-14,17:00:03,Milano,45.455539703,9.168867111,"Via Savona, 7, 20144 Milano, Italia",Fidenza,44.866279602,10.061594963,"43036 Fidenza PR, Italia",7.5,111,3,3,761955985-milano-fidenza,"[Milano, Fidenza, Parma]",auto,online,Fidenza
2597,2597,https://www.blablacar.it/passaggio-milano-rimini-759473700,2017-03-14,17:00:07,Milano,45.48548,9.238142,"Lambrate M2, Milano",Rimini,44.063756,12.573669,"Stazione ferroviaria, Rimini",20.5,329,1,3,759473700-milano-rimini,"[Milano, Rimini]",manual,online,Rimini
2598,2598,https://www.blablacar.it/passaggio-milano-sementina-759996305,2017-03-14,17:10:09,Milano,45.4470768,9.2098737,"Piazzale Lodi, Milano, Italia",Sementina,46.1820276,8.9924856,"Sementina, Svizzera",8.5,100,1,1,759996305-milano-sementina,"[Milano, Sementina]",manual,online,Sementina
2599,2599,https://www.blablacar.it/passaggio-milan-padua-749927960,2017-03-14,17:30:37,Milano,45.4654219,9.1859243,"Milan, Italy",Padova,45.4064349,11.8767611,"Padua, Province of Padua, Italy",15.0,245,3,3,749927960-milan-padua,"[Milano, Padova]",auto,online,Padova
2600,2600,https://www.blablacar.it/passaggio-milano-gallarate-761646565,2017-03-14,17:50:00,Milano,45.4681135,9.1770841,"Cadorna FN M2, Milano, MI",Gallarate,45.6596213,8.7983403,"Gallarate, VA",3.0,39,3,3,761646565-milano-gallarate,"[Milano, Gallarate]",manual,online,Gallarate
2601,2601,https://www.blablacar.it/passaggio-milano-torino-761856010,2017-03-14,17:50:00,Milano,45.45876,9.16897,"Viale Papiniano, 33, 20123 Milano, Italia",Torino,45.1095674,7.6412858,"Corso Gaetano Scirea, 50, 10151 Torino, Italia",13.0,142,2,2,761856010-milano-torino,"[Milano, Torino]",manual,online,Torino
2602,2602,https://www.blablacar.it/passaggio-milano-genova-754647780,2017-03-14,18:00:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Genova,44.4259597,8.8169726,"Pegli Fs/ponchielli, Genova, GE",8.5,144,1,2,754647780-milano-genova,"[Milano, Genova]",manual,online,Genova
2603,2603,https://www.blablacar.it/passaggio-milano-torino-760414680,2017-03-14,18:00:00,Milano,45.4246717,9.2035904,"Via Giuseppe Ripamonti, Milano, MI",Torino,45.0314278,7.6517438,"Lingotto, Torino, TO",9.5,172,3,3,760414680-milano-torino,"[Milano, Torino]",manual,online,Torino
2604,2604,https://www.blablacar.it/passaggio-milano-padova-761101545,2017-03-14,18:00:00,Milano,45.465423584,9.18592453,"Milano, Italia",Padova,45.406433105,11.876761436,"Padova PD, Italia",12.0,245,2,4,761101545-milano-padova,"[Milano, Padova, Vas]",manual,online,Padova
2605,2605,https://www.blablacar.it/passaggio-milano-san-dona-di-piave-757635470,2017-03-14,18:00:00,Milano,45.4820135,9.1749789,"Via Aristotile Fioravanti, 32, 20154 Milano, Italia",San Donà Di Piave,45.630335,12.5660992,"30027 San Donà di Piave VE, Italia",17.5,312,2,2,757635470-milano-san-dona-di-piave,"[Milano, San Donà Di Piave]",auto,online,San Donà Di Piave
2606,2606,https://www.blablacar.it/passaggio-milano-trieste-758461225,2017-03-14,18:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Trieste,45.6495264,13.7768182,"Trieste, TS",25.0,409,2,3,758461225-milano-trieste,"[Milano, Trieste]",auto,online,Trieste
2607,2607,https://www.blablacar.it/passaggio-milano-parma-761737920,2017-03-14,18:10:00,Milano,45.465400696,9.185919762,"Milano, Italia",Parma,44.801498413,10.327899933,"Parma PR, Italia",7.5,132,3,3,761737920-milano-parma,"[Milano, Parma]",auto,online,Parma
2608,2608,https://www.blablacar.it/passaggio-milano-ravenna-760034340,2017-03-14,18:10:32,Milano,45.440406799,9.223869324,"Corvetto, 20139 Milano, Italia",Ravenna,44.418972015,12.20720768,"Stazione ferroviaria, Ravenna",18.5,286,3,3,760034340-milano-ravenna,"[Milano, Ravenna]",auto,online,Ravenna
2609,2609,https://www.blablacar.it/passaggio-milano-pavia-759881225,2017-03-14,18:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Pavia,45.1847248,9.1582069,"Pavia, PV",4.0,42,2,2,759881225-milano-pavia,"[Milano, Pavia]",manual,online,Pavia
2610,2610,https://www.blablacar.it/passaggio-milano-piovene-rocchette-759766270,2017-03-14,18:30:00,Milano,45.4654219,9.1859243,milano,Piovene Rocchette,45.7612022,11.4313813,"36013 Piovene Rocchette VI, Italia",16.5,249,2,3,759766270-milano-piovene-rocchette,"[Chiasso, Milano, Piovene Rocchette]",manual,online,Piovene Rocchette
2611,2611,https://www.blablacar.it/passaggio-milano-ferrara-759235905,2017-03-14,18:30:23,Milano,45.4829433,9.1489653,"Malpensa Shuttle, Viale Teodorico, 20149 Milano, Italia",Ferrara,44.8381237,11.619787,"Ferrara FE, Italia",12.0,277,3,3,759235905-milano-ferrara,"[Milano, Ferrara]",auto,online,Ferrara
